,Date,priceUSD
2064,2016/03/11,419.577
2065,2016/03/12,413.346
2066,2016/03/13,412.764
2067,2016/03/14,414.027
2068,2016/03/15,415.778
2069,2016/03/16,415.443
2070,2016/03/17,418.234
2071,2016/03/18,413.077
2072,2016/03/19,407.531
2073,2016/03/20,410.271
2074,2016/03/21,409.752
2075,2016/03/22,415.288
2076,2016/03/23,416.991
2077,2016/03/24,415.821
2078,2016/03/25,415.36
2079,2016/03/26,416.249
2080,2016/03/27,419.438
2081,2016/03/28,423.456
2082,2016/03/29,417.945
2083,2016/03/30,412.853
2084,2016/03/31,414.983
2085,2016/04/01,415.156
2086,2016/04/02,418.138
2087,2016/04/03,417.978
2088,2016/04/04,418.564
2089,2016/04/05,420.973
2090,2016/04/06,421.292
2091,2016/04/07,420.006
2092,2016/04/08,420.314
2093,2016/04/09,416.933
2094,2016/04/10,418.889
2095,2016/04/11,420.07
2096,2016/04/12,423.767
2097,2016/04/13,423.615
2098,2016/04/14,423.23
2099,2016/04/15,426.47
2100,2016/04/16,429.738
2101,2016/04/17,427.826
2102,2016/04/18,427.315
2103,2016/04/19,428.717
2104,2016/04/20,436.562
2105,2016/04/21,443.215
2106,2016/04/22,445.474
2107,2016/04/23,445.852
2108,2016/04/24,452.604
2109,2016/04/25,457.376
2110,2016/04/26,463.109
2111,2016/04/27,458.712
2112,2016/04/28,444.29
2113,2016/04/29,449.257
2114,2016/04/30,451.828
2115,2016/05/01,449.954
2116,2016/05/02,446.236
2117,2016/05/03,446.352
2118,2016/05/04,446.988
2119,2016/05/05,446.657
2120,2016/05/06,451.464
2121,2016/05/07,457.988
2122,2016/05/08,457.595
2123,2016/05/09,458.102
2124,2016/05/10,454.748
2125,2016/05/11,452.584
2126,2016/05/12,451.025
2127,2016/05/13,454.247
2128,2016/05/14,455.025
2129,2016/05/15,455.975
2130,2016/05/16,455.809
2131,2016/05/17,453.459
2132,2016/05/18,453.949
2133,2016/05/19,449.494
2134,2016/05/20,441.529
2135,2016/05/21,442.068
2136,2016/05/22,441.268
2137,2016/05/23,441.669
2138,2016/05/24,445.089
2139,2016/05/25,448.097
2140,2016/05/26,450.845
2141,2016/05/27,472.112
2142,2016/05/28,496.908
2143,2016/05/29,522.366
2144,2016/05/30,533.135
2145,2016/05/31,535.416
2146,2016/06/01,532.201
2147,2016/06/02,534.594
2148,2016/06/03,551.979
2149,2016/06/04,571.159
2150,2016/06/05,573.875
2151,2016/06/06,580.536
2152,2016/06/07,579.599
2153,2016/06/08,574.524
2154,2016/06/09,574.28
2155,2016/06/10,573.047
2156,2016/06/11,579.549
2157,2016/06/12,638.456
2158,2016/06/13,686.885
2159,2016/06/14,685.852
2160,2016/06/15,682.671
2161,2016/06/16,734.99
2162,2016/06/17,744.823
2163,2016/06/18,748.164
2164,2016/06/19,753.295
2165,2016/06/20,747.682
2166,2016/06/21,681.946
2167,2016/06/22,649.939
2168,2016/06/23,588.926
2169,2016/06/24,652.469
2170,2016/06/25,669.287
2171,2016/06/26,640.632
2172,2016/06/27,637.878
2173,2016/06/28,647.563
2174,2016/06/29,633.786
2175,2016/06/30,651.127
2176,2016/07/01,674.251
2177,2016/07/02,683.826
2178,2016/07/03,673.449
2179,2016/07/04,668.624
2180,2016/07/05,669.77
2181,2016/07/06,670.711
2182,2016/07/07,640.923
2183,2016/07/08,644.648
2184,2016/07/09,649.595
2185,2016/07/10,645.327
2186,2016/07/11,646.33
2187,2016/07/12,653.631
2188,2016/07/13,659.574
2189,2016/07/14,655.688
2190,2016/07/15,658.89
2191,2016/07/16,660.703
2192,2016/07/17,667.464
2193,2016/07/18,675.134
2194,2016/07/19,668.951
2195,2016/07/20,667.413
2196,2016/07/21,662.495
2197,2016/07/22,659.521
2198,2016/07/23,653.666
2199,2016/07/24,656.306
2200,2016/07/25,656.119
2201,2016/07/26,651.943
2202,2016/07/27,652.979
2203,2016/07/28,654.826
2204,2016/07/29,655.218
2205,2016/07/30,655.252
2206,2016/07/31,636.085
2207,2016/08/01,620.444
2208,2016/08/02,595.245
2209,2016/08/03,552.184
2210,2016/08/04,572.822
2211,2016/08/05,573.026
2212,2016/08/06,575.443
2213,2016/08/07,589.396
2214,2016/08/08,589.032
2215,2016/08/09,586.113
2216,2016/08/10,589.594
2217,2016/08/11,592.19
2218,2016/08/12,586.987
2219,2016/08/13,586.74
2220,2016/08/14,576.272
2221,2016/08/15,569.003
2222,2016/08/16,571.996
2223,2016/08/17,574.509
2224,2016/08/18,573.871
2225,2016/08/19,574.592
2226,2016/08/20,577.708
2227,2016/08/21,580.948
2228,2016/08/22,582.629
2229,2016/08/23,584.169
2230,2016/08/24,580.74
2231,2016/08/25,575.66
2232,2016/08/26,578.283
2233,2016/08/27,574.184
2234,2016/08/28,572.17
2235,2016/08/29,574.891
2236,2016/08/30,576.744
2237,2016/08/31,574.462
2238,2016/09/01,573.069
2239,2016/09/02,573.174
2240,2016/09/03,579.773
2241,2016/09/04,604.208
2242,2016/09/05,605.63
2243,2016/09/06,606.793
2244,2016/09/07,610.021
2245,2016/09/08,621.285
2246,2016/09/09,622.603
2247,2016/09/10,623.902
2248,2016/09/11,620.306
2249,2016/09/12,607.225
2250,2016/09/13,609.126
2251,2016/09/14,610.447
2252,2016/09/15,609.706
2253,2016/09/16,608.348
2254,2016/09/17,607.443
2255,2016/09/18,607.971
2256,2016/09/19,609.926
2257,2016/09/20,608.701
2258,2016/09/21,597.916
2259,2016/09/22,597.849
2260,2016/09/23,599.46
2261,2016/09/24,603.368
2262,2016/09/25,602.605
2263,2016/09/26,604.645
2264,2016/09/27,605.886
2265,2016/09/28,604.801
2266,2016/09/29,604.65
2267,2016/09/30,604.894
2268,2016/10/01,611.559
2269,2016/10/02,610.758
2270,2016/10/03,610.721
2271,2016/10/04,609.337
2272,2016/10/05,610.478
2273,2016/10/06,611.072
2274,2016/10/07,613.763
2275,2016/10/08,617.237
2276,2016/10/09,616.581
2277,2016/10/10,616.296
2278,2016/10/11,631.621
2279,2016/10/12,637.312
2280,2016/10/13,635.764
2281,2016/10/14,636.521
2282,2016/10/15,639.211
2283,2016/10/16,639.793
2284,2016/10/17,638.715
2285,2016/10/18,637.034
2286,2016/10/19,632.653
2287,2016/10/20,628.962
2288,2016/10/21,631.236
2289,2016/10/22,641.524
2290,2016/10/23,653.664
2291,2016/10/24,650.557
2292,2016/10/25,654.64
2293,2016/10/26,665.07
2294,2016/10/27,682.275
2295,2016/10/28,685.356
2296,2016/10/29,705.335
2297,2016/10/30,704.786
2298,2016/10/31,698.831
2299,2016/11/01,720.121
2300,2016/11/02,724.827
2301,2016/11/03,724.099
2302,2016/11/04,698.792
2303,2016/11/05,702.682
2304,2016/11/06,708.671
2305,2016/11/07,703.872
2306,2016/11/08,705.761
2307,2016/11/09,724.306
2308,2016/11/10,714.235
2309,2016/11/11,714.44
2310,2016/11/12,708.542
2311,2016/11/13,696.136
2312,2016/11/14,701.676
2313,2016/11/15,709.94
2314,2016/11/16,721.652
2315,2016/11/17,742.568
2316,2016/11/18,742.522
2317,2016/11/19,747.646
2318,2016/11/20,740.325
2319,2016/11/21,734.423
2320,2016/11/22,741.868
2321,2016/11/23,742.446
2322,2016/11/24,738.491
2323,2016/11/25,734.983
2324,2016/11/26,734.786
2325,2016/11/27,732.631
2326,2016/11/28,732.658
2327,2016/11/29,732.374
2328,2016/11/30,737.759
2329,2016/12/01,747.59
2330,2016/12/02,767.657
2331,2016/12/03,764.483
2332,2016/12/04,764.011
2333,2016/12/05,754.931
2334,2016/12/06,755.702
2335,2016/12/07,760.565
2336,2016/12/08,766.652
2337,2016/12/09,768.494
2338,2016/12/10,771.991
2339,2016/12/11,767.304
2340,2016/12/12,774.371
2341,2016/12/13,777.648
2342,2016/12/14,776.714
2343,2016/12/15,776.708
2344,2016/12/16,779.035
2345,2016/12/17,786.632
2346,2016/12/18,787.662
2347,2016/12/19,789.416
2348,2016/12/20,789.909
2349,2016/12/21,811.021
2350,2016/12/22,852.382
2351,2016/12/23,894.707
2352,2016/12/24,897.765
2353,2016/12/25,871.821
2354,2016/12/26,896.85
2355,2016/12/27,911.027
2356,2016/12/28,950.293
2357,2016/12/29,965.624
2358,2016/12/30,950.955
2359,2016/12/31,952.778
2360,2017/01/01,970.988
2361,2017/01/02,1010.0
2362,2017/01/03,1017.0
2363,2017/01/04,1075.0
2364,2017/01/05,1045.0
2365,2017/01/06,927.984
2366,2017/01/07,865.388
2367,2017/01/08,908.784
2368,2017/01/09,890.728
2369,2017/01/10,899.089
2370,2017/01/11,843.358
2371,2017/01/12,781.292
2372,2017/01/13,805.197
2373,2017/01/14,825.581
2374,2017/01/15,816.142
2375,2017/01/16,825.861
2376,2017/01/17,873.162
2377,2017/01/18,882.986
2378,2017/01/19,890.236
2379,2017/01/20,892.331
2380,2017/01/21,914.851
2381,2017/01/22,920.879
2382,2017/01/23,918.084
2383,2017/01/24,906.179
2384,2017/01/25,894.156
2385,2017/01/26,903.996
2386,2017/01/27,914.645
2387,2017/01/28,916.865
2388,2017/01/29,915.551
2389,2017/01/30,915.703
2390,2017/01/31,937.573
2391,2017/02/01,969.061
2392,2017/02/02,989.036
2393,2017/02/03,1009.0
2394,2017/02/04,1014.0
2395,2017/02/05,1016.0
2396,2017/02/06,1017.0
2397,2017/02/07,1038.0
2398,2017/02/08,1049.0
2399,2017/02/09,1020.0
2400,2017/02/10,973.244
2401,2017/02/11,1003.0
2402,2017/02/12,999.914
2403,2017/02/13,994.654
2404,2017/02/14,1003.0
2405,2017/02/15,1006.0
2406,2017/02/16,1023.0
2407,2017/02/17,1043.0
2408,2017/02/18,1056.0
2409,2017/02/19,1049.0
2410,2017/02/20,1052.0
2411,2017/02/21,1095.0
2412,2017/02/22,1114.0
2413,2017/02/23,1140.0
2414,2017/02/24,1178.0
2415,2017/02/25,1163.0
2416,2017/02/26,1160.0
2417,2017/02/27,1181.0
2418,2017/02/28,1190.0
2419,2017/03/01,1203.0
2420,2017/03/02,1237.0
2421,2017/03/03,1270.0
2422,2017/03/04,1271.0
2423,2017/03/05,1261.0
2424,2017/03/06,1273.0
2425,2017/03/07,1252.0
2426,2017/03/08,1196.0
2427,2017/03/09,1175.0
2428,2017/03/10,1202.0
2429,2017/03/11,1168.0
2430,2017/03/12,1195.0
2431,2017/03/13,1229.0
2432,2017/03/14,1239.0
2433,2017/03/15,1248.0
2434,2017/03/16,1218.0
2435,2017/03/17,1131.0
2436,2017/03/18,1039.0
2437,2017/03/19,1014.0
2438,2017/03/20,1039.0
2439,2017/03/21,1089.0
2440,2017/03/22,1062.0
2441,2017/03/23,1043.0
2442,2017/03/24,997.754
2443,2017/03/25,934.795
2444,2017/03/26,973.897
2445,2017/03/27,1003.0
2446,2017/03/28,1045.0
2447,2017/03/29,1036.0
2448,2017/03/30,1037.0
2449,2017/03/31,1057.0
2450,2017/04/01,1083.0
2451,2017/04/02,1090.0
2452,2017/04/03,1132.0
2453,2017/04/04,1142.0
2454,2017/04/05,1128.0
2455,2017/04/06,1164.0
2456,2017/04/07,1189.0
2457,2017/04/08,1188.0
2458,2017/04/09,1194.0
2459,2017/04/10,1208.0
2460,2017/04/11,1213.0
2461,2017/04/12,1218.0
2462,2017/04/13,1191.0
2463,2017/04/14,1185.0
2464,2017/04/15,1188.0
2465,2017/04/16,1188.0
2466,2017/04/17,1190.0
2467,2017/04/18,1218.0
2468,2017/04/19,1217.0
2469,2017/04/20,1233.0
2470,2017/04/21,1256.0
2471,2017/04/22,1252.0
2472,2017/04/23,1252.0
2473,2017/04/24,1257.0
2474,2017/04/25,1269.0
2475,2017/04/26,1293.0
2476,2017/04/27,1318.0
2477,2017/04/28,1326.0
2478,2017/04/29,1335.0
2479,2017/04/30,1337.0
2480,2017/05/01,1390.0
2481,2017/05/02,1437.0
2482,2017/05/03,1462.0
2483,2017/05/04,1517.0
2484,2017/05/05,1534.0
2485,2017/05/06,1530.0
2486,2017/05/07,1541.0
2487,2017/05/08,1600.0
2488,2017/05/09,1700.0
2489,2017/05/10,1721.0
2490,2017/05/11,1800.0
2491,2017/05/12,1763.0
2492,2017/05/13,1700.0
2493,2017/05/14,1776.0
2494,2017/05/15,1722.0
2495,2017/05/16,1709.0
2496,2017/05/17,1790.0
2497,2017/05/18,1837.0
2498,2017/05/19,1923.0
2499,2017/05/20,1988.0
2500,2017/05/21,2045.0
2501,2017/05/22,2149.0
2502,2017/05/23,2208.0
2503,2017/05/24,2379.0
2504,2017/05/25,2568.0
2505,2017/05/26,2377.0
2506,2017/05/27,2061.0
2507,2017/05/28,2158.0
2508,2017/05/29,2208.0
2509,2017/05/30,2258.0
2510,2017/05/31,2236.0
2511,2017/06/01,2384.0
2512,2017/06/02,2413.0
2513,2017/06/03,2500.0
2514,2017/06/04,2512.0
2515,2017/06/05,2594.0
2516,2017/06/06,2822.0
2517,2017/06/07,2797.0
2518,2017/06/08,2741.0
2519,2017/06/09,2811.0
2520,2017/06/10,2845.0
2521,2017/06/11,2894.0
2522,2017/06/12,2799.0
2523,2017/06/13,2712.0
2524,2017/06/14,2654.0
2525,2017/06/15,2377.0
2526,2017/06/16,2456.0
2527,2017/06/17,2559.0
2528,2017/06/18,2566.0
2529,2017/06/19,2561.0
2530,2017/06/20,2657.0
2531,2017/06/21,2707.0
2532,2017/06/22,2677.0
2533,2017/06/23,2710.0
2534,2017/06/24,2654.0
2535,2017/06/25,2567.0
2536,2017/06/26,2472.0
2537,2017/06/27,2409.0
2538,2017/06/28,2524.0
2539,2017/06/29,2545.0
2540,2017/06/30,2513.0
2541,2017/07/01,2447.0
2542,2017/07/02,2431.0
2543,2017/07/03,2518.0
2544,2017/07/04,2588.0
2545,2017/07/05,2566.0
2546,2017/07/06,2589.0
2547,2017/07/07,2542.0
2548,2017/07/08,2513.0
2549,2017/07/09,2540.0
2550,2017/07/10,2455.0
2551,2017/07/11,2341.0
2552,2017/07/12,2341.0
2553,2017/07/13,2365.0
2554,2017/07/14,2276.0
2555,2017/07/15,2079.0
2556,2017/07/16,1941.0
2557,2017/07/17,2054.0
2558,2017/07/18,2268.0
2559,2017/07/19,2309.0
2560,2017/07/20,2471.0
2561,2017/07/21,2702.0
2562,2017/07/22,2766.0
2563,2017/07/23,2760.0
2564,2017/07/24,2745.0
2565,2017/07/25,2625.0
2566,2017/07/26,2503.0
2567,2017/07/27,2571.0
2568,2017/07/28,2742.0
2569,2017/07/29,2725.0
2570,2017/07/30,2693.0
2571,2017/07/31,2771.0
2572,2017/08/01,2785.0
2573,2017/08/02,2718.0
2574,2017/08/03,2747.0
2575,2017/08/04,2831.0
2576,2017/08/05,3152.0
2577,2017/08/06,3238.0
2578,2017/08/07,3306.0
2579,2017/08/08,3422.0
2580,2017/08/09,3353.0
2581,2017/08/10,3399.0
2582,2017/08/11,3514.0
2583,2017/08/12,3780.0
2584,2017/08/13,4041.0
2585,2017/08/14,4185.0
2586,2017/08/15,4189.0
2587,2017/08/16,4177.0
2588,2017/08/17,4354.0
2589,2017/08/18,4240.0
2590,2017/08/19,4090.0
2591,2017/08/20,4101.0
2592,2017/08/21,4043.0
2593,2017/08/22,3941.0
2594,2017/08/23,4156.0
2595,2017/08/24,4202.0
2596,2017/08/25,4367.0
2597,2017/08/26,4323.0
2598,2017/08/27,4349.0
2599,2017/08/28,4316.0
2600,2017/08/29,4473.0
2601,2017/08/30,4586.0
2602,2017/08/31,4677.0
2603,2017/09/01,4808.0
2604,2017/09/02,4694.0
2605,2017/09/03,4601.0
2606,2017/09/04,4402.0
2607,2017/09/05,4290.0
2608,2017/09/06,4564.0
2609,2017/09/07,4613.0
2610,2017/09/08,4509.0
2611,2017/09/09,4327.0
2612,2017/09/10,4224.0
2613,2017/09/11,4239.0
2614,2017/09/12,4271.0
2615,2017/09/13,3956.0
2616,2017/09/14,3648.0
2617,2017/09/15,3430.0
2618,2017/09/16,3733.0
2619,2017/09/17,3669.0
2620,2017/09/18,3962.0
2621,2017/09/19,3978.0
2622,2017/09/20,3958.0
2623,2017/09/21,3811.0
2624,2017/09/22,3645.0
2625,2017/09/23,3735.0
2626,2017/09/24,3713.0
2627,2017/09/25,3832.0
2628,2017/09/26,3928.0
2629,2017/09/27,4045.0
2630,2017/09/28,4200.0
2631,2017/09/29,4156.0
2632,2017/09/30,4290.0
2633,2017/10/01,4323.0
2634,2017/10/02,4421.0
2635,2017/10/03,4326.0
2636,2017/10/04,4263.0
2637,2017/10/05,4268.0
2638,2017/10/06,4372.0
2639,2017/10/07,4364.0
2640,2017/10/08,4508.0
2641,2017/10/09,4655.0
2642,2017/10/10,4825.0
2643,2017/10/11,4796.0
2644,2017/10/12,5076.0
2645,2017/10/13,5611.0
2646,2017/10/14,5677.0
2647,2017/10/15,5632.0
2648,2017/10/16,5680.0
2649,2017/10/17,5633.0
2650,2017/10/18,5398.0
2651,2017/10/19,5656.0
2652,2017/10/20,5788.0
2653,2017/10/21,6077.0
2654,2017/10/22,5919.0
2655,2017/10/23,5877.0
2656,2017/10/24,5662.0
2657,2017/10/25,5546.0
2658,2017/10/26,5824.0
2659,2017/10/27,5824.0
2660,2017/10/28,5755.0
2661,2017/10/29,5882.0
2662,2017/10/30,6122.0
2663,2017/10/31,6244.0
2664,2017/11/01,6507.0
2665,2017/11/02,6963.0
2666,2017/11/03,7240.0
2667,2017/11/04,7264.0
2668,2017/11/05,7472.0
2669,2017/11/06,7254.0
2670,2017/11/07,7113.0
2671,2017/11/08,7383.0
2672,2017/11/09,7250.0
2673,2017/11/10,6951.0
2674,2017/11/11,6549.0
2675,2017/11/12,6115.0
2676,2017/11/13,6345.0
2677,2017/11/14,6601.0
2678,2017/11/15,7074.0
2679,2017/11/16,7462.0
2680,2017/11/17,7840.0
2681,2017/11/18,7705.0
2682,2017/11/19,7832.0
2683,2017/11/20,8112.0
2684,2017/11/21,8178.0
2685,2017/11/22,8206.0
2686,2017/11/23,8184.0
2687,2017/11/24,8168.0
2688,2017/11/25,8464.0
2689,2017/11/26,9041.0
2690,2017/11/27,9607.0
2691,2017/11/28,9867.0
2692,2017/11/29,10480.0
2693,2017/11/30,9996.0
2694,2017/12/01,10236.0
2695,2017/12/02,10976.0
2696,2017/12/03,11320.0
2697,2017/12/04,11414.0
2698,2017/12/05,11716.0
2699,2017/12/06,12656.0
2700,2017/12/07,15282.0
2701,2017/12/08,16326.0
2702,2017/12/09,15335.0
2703,2017/12/10,14558.0
2704,2017/12/11,16561.0
2705,2017/12/12,16914.0
2706,2017/12/13,16746.0
2707,2017/12/14,16521.0
2708,2017/12/15,17543.0
2709,2017/12/16,18334.0
2710,2017/12/17,19401.0
2711,2017/12/18,18854.0
2712,2017/12/19,18319.0
2713,2017/12/20,16899.0
2714,2017/12/21,16311.0
2715,2017/12/22,14030.0
2716,2017/12/23,15086.0
2717,2017/12/24,13698.0
2718,2017/12/25,13825.0
2719,2017/12/26,15224.0
2720,2017/12/27,15712.0
2721,2017/12/28,14342.0
2722,2017/12/29,14598.0
2723,2017/12/30,13277.0
2724,2017/12/31,13402.0
2725,2018/01/01,13523.0
2726,2018/01/02,13924.0
2727,2018/01/03,15027.0
2728,2018/01/04,14883.0
2729,2018/01/05,15881.0
2730,2018/01/06,16784.0
2731,2018/01/07,16733.0
2732,2018/01/08,15476.0
2733,2018/01/09,15041.0
2734,2018/01/10,14328.0
2735,2018/01/11,13863.0
2736,2018/01/12,13850.0
2737,2018/01/13,14363.0
2738,2018/01/14,13821.0
2739,2018/01/15,13932.0
2740,2018/01/16,12255.0
2741,2018/01/17,10747.0
2742,2018/01/18,11561.0
2743,2018/01/19,11560.0
2744,2018/01/20,12544.0
2745,2018/01/21,11984.0
2746,2018/01/22,11217.0
2747,2018/01/23,10800.0
2748,2018/01/24,11094.0
2749,2018/01/25,11384.0
2750,2018/01/26,11085.0
2751,2018/01/27,11294.0
2752,2018/01/28,11710.0
2753,2018/01/29,11372.0
2754,2018/01/30,10781.0
2755,2018/01/31,10154.0
2756,2018/02/01,9755.0
2757,2018/02/02,8748.0
2758,2018/02/03,9091.0
2759,2018/02/04,8826.0
2760,2018/02/05,7704.0
2761,2018/02/06,6852.0
2762,2018/02/07,7933.0
2763,2018/02/08,8256.0
2764,2018/02/09,8300.0
2765,2018/02/10,8691.0
2766,2018/02/11,8234.0
2767,2018/02/12,8662.0
2768,2018/02/13,8657.0
2769,2018/02/14,9055.0
2770,2018/02/15,9838.0
2771,2018/02/16,10058.0
2772,2018/02/17,10713.0
2773,2018/02/18,10772.0
2774,2018/02/19,10902.0
2775,2018/02/20,11551.0
2776,2018/02/21,10851.0
2777,2018/02/22,10325.0
2778,2018/02/23,10046.0
2779,2018/02/24,9975.0
2780,2018/02/25,9649.0
2781,2018/02/26,9939.0
2782,2018/02/27,10575.0
2783,2018/02/28,10607.0
2784,2018/03/01,10666.0
2785,2018/03/02,11002.0
2786,2018/03/03,11365.0
2787,2018/03/04,11271.0
2788,2018/03/05,11537.0
2789,2018/03/06,11051.0
2790,2018/03/07,10428.0
2791,2018/03/08,9724.0
2792,2018/03/09,8927.0
2793,2018/03/10,9252.0
2794,2018/03/11,9065.0
2795,2018/03/12,9457.0
2796,2018/03/13,9170.0
2797,2018/03/14,8789.0
2798,2018/03/15,8124.0
2799,2018/03/16,8327.0
2800,2018/03/17,8099.0
2801,2018/03/18,7696.0
2802,2018/03/19,8360.0
2803,2018/03/20,8641.0
2804,2018/03/21,9002.0
2805,2018/03/22,8809.0
2806,2018/03/23,8549.0
2807,2018/03/24,8881.0
2808,2018/03/25,8559.0
2809,2018/03/26,8236.0
2810,2018/03/27,7983.0
2811,2018/03/28,7940.0
2812,2018/03/29,7548.0
2813,2018/03/30,6908.0
2814,2018/03/31,7025.0
2815,2018/04/01,6826.0
2816,2018/04/02,7004.0
2817,2018/04/03,7345.0
2818,2018/04/04,7107.0
2819,2018/04/05,6780.0
2820,2018/04/06,6673.0
2821,2018/04/07,6916.0
2822,2018/04/08,7020.0
2823,2018/04/09,6918.0
2824,2018/04/10,6805.0
2825,2018/04/11,6912.0
2826,2018/04/12,7355.0
2827,2018/04/13,8008.0
2828,2018/04/14,8025.0
2829,2018/04/15,8241.0
2830,2018/04/16,8104.0
2831,2018/04/17,8075.0
2832,2018/04/18,8085.0
2833,2018/04/19,8242.0
2834,2018/04/20,8464.0
2835,2018/04/21,8820.0
2836,2018/04/22,8913.0
2837,2018/04/23,8925.0
2838,2018/04/24,9325.0
2839,2018/04/25,9231.0
2840,2018/04/26,8894.0
2841,2018/04/27,9228.0
2842,2018/04/28,9249.0
2843,2018/04/29,9365.0
2844,2018/04/30,9304.0
2845,2018/05/01,9004.0
2846,2018/05/02,9128.0
2847,2018/05/03,9387.0
2848,2018/05/04,9670.0
2849,2018/05/05,9844.0
2850,2018/05/06,9658.0
2851,2018/05/07,9367.0
2852,2018/05/08,9282.0
2853,2018/05/09,9210.0
2854,2018/05/10,9288.0
2855,2018/05/11,8725.0
2856,2018/05/12,8438.0
2857,2018/05/13,8566.0
2858,2018/05/14,8595.0
2859,2018/05/15,8652.0
2860,2018/05/16,8291.0
2861,2018/05/17,8297.0
2862,2018/05/18,8115.0
2863,2018/05/19,8266.0
2864,2018/05/20,8378.0
2865,2018/05/21,8476.0
2866,2018/05/22,8261.0
2867,2018/05/23,7816.0
2868,2018/05/24,7551.0
2869,2018/05/25,7507.0
2870,2018/05/26,7517.0
2871,2018/05/27,7346.0
2872,2018/05/28,7274.0
2873,2018/05/29,7311.0
2874,2018/05/30,7454.0
