,Date,median_transaction_fee3momUSD,fee_to_reward7momUSD,top100cap7mom,mining_profitability7rsi,top100cap14mom,price3wmaUSD,transactionvalue90emaUSD,difficulty30sma,fee_to_reward90smaUSD
1490,2014/08/15,-0.006,0.009,0.063,38.469,0.165,517.872,5035.0,18578198934.0,0.277
1491,2014/08/16,-0.005,0.125,0.088,36.402,0.17,506.109,5034.0,18657976566.0,0.278
1492,2014/08/17,-0.001,0.651,0.108,45.954,0.177,503.828,5013.0,18737754199.0,0.285
1493,2014/08/18,-0.003,-0.032,0.128,45.536,0.185,489.968,5042.0,18817531831.0,0.284
1494,2014/08/19,-0.002,-0.013,0.147,33.66,0.171,481.348,5018.0,18917958329.0,0.284
1495,2014/08/20,-0.001,-0.059,0.134,32.157,0.142,483.956,4990.0,19134903431.0,0.284
1496,2014/08/21,0.005,0.006,0.204,34.931,0.253,503.919,5000.0,19351848533.0,0.283
1497,2014/08/22,0.004,-0.018,0.16,32.606,0.223,512.203,5451.0,19568793635.0,0.283
1498,2014/08/23,0.001,-0.117,0.166,39.918,0.255,509.783,5464.0,19785738737.0,0.283
1499,2014/08/24,-0.002,-0.625,0.152,32.573,0.26,505.624,5425.0,19999247951.0,0.282
1500,2014/08/25,-0.001,0.241,0.156,41.247,0.283,503.522,5460.0,20169522233.0,0.283
1501,2014/08/26,0.0,-0.008,0.157,51.599,0.305,505.542,5616.0,20339796516.0,0.283
1502,2014/08/27,0.001,-0.01,0.159,44.788,0.293,510.5,5709.0,20510070799.0,0.282
1503,2014/08/28,0.001,-0.037,0.149,42.002,0.353,511.15,5703.0,20680345081.0,0.281
1504,2014/08/29,0.0,-0.029,0.188,42.878,0.348,509.068,5673.0,20850619364.0,0.281
1505,2014/08/30,-0.001,-0.012,0.246,48.959,0.412,505.177,5657.0,21020893647.0,0.281
1506,2014/08/31,-0.002,-0.058,0.247,40.688,0.399,496.413,5628.0,21193074292.0,0.28
1507,2014/09/01,-0.003,-0.158,0.178,25.796,0.334,486.434,5611.0,21482813936.0,0.28
1508,2014/09/02,-0.003,0.048,0.162,40.305,0.32,479.868,5573.0,21772553581.0,0.281
1509,2014/09/03,-0.001,-0.01,0.16,42.896,0.319,476.661,5523.0,22062293226.0,0.28
1510,2014/09/04,0.0,0.043,0.067,36.778,0.216,478.644,5469.0,22352032871.0,0.28
1511,2014/09/05,0.001,0.059,0.041,39.255,0.229,481.956,5425.0,22641772516.0,0.281
1512,2014/09/06,0.001,0.014,-0.055,51.502,0.191,482.484,5359.0,22931512160.0,0.28
1513,2014/09/07,0.0,0.32,-0.053,39.396,0.194,482.13,5306.0,23194640633.0,0.283
1514,2014/09/08,-0.001,0.018,-0.005,39.11,0.173,475.865,5259.0,23451273465.0,0.283
1515,2014/09/09,-0.002,0.071,-0.021,46.563,0.142,470.209,5209.0,23707906297.0,0.284
1516,2014/09/10,0.0,0.061,-0.058,49.101,0.102,475.03,5162.0,23964539129.0,0.285
1517,2014/09/11,0.001,-0.044,-0.063,52.237,0.004,476.332,5118.0,24221171961.0,0.284
1518,2014/09/12,0.001,-0.026,-0.043,38.914,-0.003,475.087,5075.0,24477804793.0,0.285
1519,2014/09/13,-0.001,-0.004,-0.052,50.79,-0.106,474.424,5018.0,24746818999.0,0.285
1520,2014/09/14,0.0,-0.225,-0.05,38.99,-0.103,475.528,4964.0,25083488572.0,0.285
1521,2014/09/15,0.0,-0.029,-0.057,46.459,-0.062,475.583,4916.0,25420158145.0,0.286
1522,2014/09/16,-0.001,-0.051,-0.044,45.206,-0.064,471.554,4858.0,25756827718.0,0.286
1523,2014/09/17,-0.002,-0.061,-0.041,42.565,-0.1,463.213,4809.0,26093497291.0,0.286
1524,2014/09/18,-0.004,0.037,0.001,38.204,-0.061,449.321,4790.0,26409517997.0,0.286
1525,2014/09/19,-0.006,-0.03,-0.026,34.652,-0.069,425.204,4773.0,26609020100.0,0.287
1526,2014/09/20,-0.005,0.022,0.086,41.069,0.034,413.409,4775.0,26808522203.0,0.287
1527,2014/09/21,-0.004,-0.056,0.117,34.248,0.067,404.89,4783.0,27008024305.0,0.287
1528,2014/09/22,-0.001,-0.03,0.124,43.668,0.067,402.181,4741.0,27207526408.0,0.287
1529,2014/09/23,0.0,0.004,0.035,37.839,-0.009,404.016,4727.0,27407028511.0,0.288
1530,2014/09/24,0.003,0.053,0.08,47.191,0.039,416.796,4736.0,27606530614.0,0.289
1531,2014/09/25,0.001,0.031,0.045,45.565,0.046,416.349,4709.0,27825696583.0,0.29
1532,2014/09/26,0.0,1.163,0.084,31.085,0.059,410.736,4673.0,28186255112.0,0.303
1533,2014/09/27,-0.003,0.079,-0.031,41.015,0.055,404.086,4641.0,28546813642.0,0.304
1534,2014/09/28,-0.002,0.103,-0.036,35.761,0.081,396.686,4603.0,28907372171.0,0.304
1535,2014/09/29,-0.003,0.077,-0.008,39.48,0.116,385.918,4577.0,29267930701.0,0.304
1536,2014/09/30,-0.002,-0.023,0.044,44.76,0.079,380.517,4547.0,29626582868.0,0.303
1537,2014/10/01,-0.001,0.016,0.047,39.726,0.127,381.334,4522.0,29867676036.0,0.303
1538,2014/10/02,0.0,0.019,0.063,37.739,0.108,380.075,4491.0,30108769203.0,0.304
1539,2014/10/03,-0.001,-1.08,-0.015,42.746,0.07,373.571,4468.0,30349862370.0,0.305
1540,2014/10/04,-0.004,0.014,0.02,39.033,-0.011,358.323,4442.0,30590955538.0,0.306
1541,2014/10/05,-0.006,-0.049,0.069,31.925,0.033,334.41,4437.0,30832048705.0,0.306
1542,2014/10/06,-0.004,-0.042,0.175,33.688,0.167,324.141,4443.0,31073141873.0,0.306
1543,2014/10/07,-0.002,0.081,0.218,28.749,0.262,324.275,4424.0,31314235040.0,0.307
1544,2014/10/08,0.002,0.015,0.198,47.018,0.245,332.727,4412.0,31555328207.0,0.308
1545,2014/10/09,0.004,0.049,0.159,55.748,0.222,350.016,4408.0,31799647581.0,0.309
1546,2014/10/10,0.003,0.005,0.226,47.241,0.211,359.166,4409.0,32052109285.0,0.31
1547,2014/10/11,0.002,-0.038,0.29,42.27,0.31,361.209,4382.0,32304570989.0,0.311
1548,2014/10/12,0.0,0.016,0.247,50.737,0.316,361.448,4344.0,32557032694.0,0.31
1549,2014/10/13,0.002,0.025,0.02,54.284,0.196,370.091,4332.0,32797113023.0,0.31
1550,2014/10/14,0.004,0.003,-0.019,49.973,0.2,387.695,4332.0,32969537987.0,0.311
1551,2014/10/15,0.003,-0.016,0.04,56.672,0.238,394.037,4372.0,33141962950.0,0.311
1552,2014/10/16,0.001,-0.047,-0.004,51.556,0.155,391.409,4392.0,33314387914.0,0.312
1553,2014/10/17,-0.002,-0.006,-0.016,51.068,0.211,384.112,4402.0,33486812877.0,0.313
1554,2014/10/18,-0.001,-0.036,-0.133,55.911,0.157,383.212,4381.0,33659237840.0,0.313
1555,2014/10/19,0.0,0.019,-0.116,43.09,0.131,385.678,4345.0,33831662804.0,0.314
1556,2014/10/20,0.0,0.04,-0.028,50.988,-0.007,384.731,4335.0,34004087767.0,0.314
1557,2014/10/21,0.0,-0.061,0.009,61.08,-0.009,384.163,4299.0,34176512731.0,0.315
1558,2014/10/22,-0.001,-0.014,0.009,46.42,0.049,383.115,4295.0,34348937694.0,0.315
1559,2014/10/23,-0.002,0.01,0.063,45.598,0.059,375.244,4309.0,34542631864.0,0.316
1560,2014/10/24,-0.003,-0.019,0.047,41.467,0.032,364.088,4285.0,34747828769.0,0.316
1561,2014/10/25,-0.003,0.034,0.048,43.22,-0.086,354.331,4287.0,34933361808.0,0.317
1562,2014/10/26,-0.002,0.041,-0.055,31.827,-0.17,351.291,4289.0,34977502286.0,0.318
1563,2014/10/27,0.0,-0.038,-0.036,54.758,-0.063,351.673,4293.0,35021642764.0,0.319
1564,2014/10/28,0.0,0.047,-0.02,41.871,-0.011,352.598,4274.0,35065783242.0,0.32
1565,2014/10/29,-0.001,0.049,-0.121,50.863,-0.112,348.884,4244.0,35109923720.0,0.321
1566,2014/10/30,-0.001,-0.013,-0.139,46.653,-0.076,342.717,4209.0,35154064198.0,0.322
1567,2014/10/31,-0.001,-0.036,-0.058,47.478,-0.011,340.775,4229.0,35198204676.0,0.322
1568,2014/11/01,-0.002,0.03,-0.075,39.889,-0.027,334.641,4207.0,35242345154.0,0.323
1569,2014/11/02,-0.001,-0.032,-0.009,39.063,-0.064,328.76,4166.0,35286485632.0,0.323
1570,2014/11/03,-0.001,0.052,-0.048,50.949,-0.084,326.873,4160.0,35330626110.0,0.323
1571,2014/11/04,0.0,-0.053,-0.05,43.137,-0.07,326.25,4161.0,35374766588.0,0.324
1572,2014/11/05,0.001,0.02,0.095,34.252,-0.026,331.745,4148.0,35518533869.0,0.325
1573,2014/11/06,0.001,0.048,0.172,52.784,0.033,337.779,4116.0,35683275213.0,0.326
1574,2014/11/07,0.002,0.083,0.065,45.413,0.006,342.732,4103.0,35848016557.0,0.328
1575,2014/11/08,0.001,-0.034,0.157,48.698,0.082,343.617,4071.0,36009531695.0,0.328
1576,2014/11/09,0.001,0.074,0.175,50.692,0.166,346.823,4038.0,36162904503.0,0.33
1577,2014/11/10,0.002,-0.027,0.212,46.223,0.164,356.718,4038.0,36316277310.0,0.331
1578,2014/11/11,0.002,0.08,0.165,44.939,0.115,363.588,4015.0,36469650118.0,0.331
1579,2014/11/12,0.005,0.023,0.073,61.501,0.167,380.665,4027.0,36623022925.0,0.333
1580,2014/11/13,0.006,0.022,0.002,64.743,0.174,407.029,4105.0,36776395733.0,0.334
1581,2014/11/14,0.003,-0.016,0.154,54.523,0.219,407.321,4111.0,36929768540.0,0.334
1582,2014/11/15,-0.001,0.038,-0.004,47.038,0.153,397.268,4113.0,37083141348.0,0.328
1583,2014/11/16,-0.004,-0.091,0.184,53.337,0.359,387.345,4102.0,37236514155.0,0.329
1584,2014/11/17,0.0,0.054,0.167,50.175,0.379,391.155,4094.0,37389886963.0,0.33
1585,2014/11/18,-0.001,-0.075,0.166,51.887,0.331,386.962,4096.0,37545520693.0,0.331
1586,2014/11/19,-0.001,-0.038,0.18,45.957,0.253,382.527,4097.0,37722105636.0,0.332
1587,2014/11/20,-0.003,-0.012,0.215,44.87,0.217,372.642,4101.0,37898690580.0,0.333
1588,2014/11/21,-0.003,0.059,0.089,38.689,0.243,360.849,4137.0,38075275523.0,0.335
1589,2014/11/22,-0.002,-0.034,0.165,48.278,0.161,356.435,4128.0,38230591260.0,0.336
1590,2014/11/23,-0.001,0.026,-0.045,42.107,0.139,356.694,4099.0,38374404262.0,0.334
1591,2014/11/24,0.002,-0.063,-0.037,52.27,0.13,366.385,4085.0,38518217264.0,0.335
1592,2014/11/25,0.003,0.03,-0.007,44.142,0.159,376.351,4089.0,38662030266.0,0.336
1593,2014/11/26,0.001,-0.018,0.037,51.166,0.217,376.125,4100.0,38805843268.0,0.338
1594,2014/11/27,0.0,-0.044,0.016,53.73,0.231,373.176,4104.0,38949656270.0,0.339
1595,2014/11/28,-0.001,-0.085,0.339,46.798,0.427,370.264,4140.0,39093469272.0,0.34
1596,2014/11/29,0.001,-0.003,0.404,57.8,0.569,374.288,4152.0,39237282274.0,0.341
1597,2014/11/30,0.001,-0.016,0.398,51.769,0.353,376.73,4157.0,39381095276.0,0.341
1598,2014/12/01,0.001,0.071,0.575,38.282,0.538,378.889,4177.0,39524908278.0,0.342
1599,2014/12/02,0.0,0.009,0.648,58.369,0.641,380.182,4200.0,39668526240.0,0.343
1600,2014/12/03,0.0,0.115,0.618,47.024,0.655,379.73,4208.0,39802587241.0,0.345
1601,2014/12/04,-0.001,0.065,0.646,53.848,0.663,376.871,4204.0,39936648241.0,0.347
1602,2014/12/05,-0.001,0.002,0.723,53.457,1.062,374.307,4214.0,39971082438.0,0.348
1603,2014/12/06,0.0,0.044,1.022,42.541,1.426,374.142,4184.0,39984542572.0,0.346
1604,2014/12/07,0.0,0.026,1.045,47.993,1.442,374.647,4183.0,39998002706.0,0.346
1605,2014/12/08,0.0,-0.04,0.802,60.046,1.377,371.971,4236.0,40011462840.0,0.346
1606,2014/12/09,-0.002,-0.024,0.685,45.599,1.333,361.849,4240.0,40024922974.0,0.346
1607,2014/12/10,-0.003,-0.12,0.623,39.659,1.241,353.711,4259.0,40038383108.0,0.347
1608,2014/12/11,-0.002,-0.082,0.557,52.669,1.203,351.153,4241.0,40051843242.0,0.348
1609,2014/12/12,0.0,0.011,0.176,44.366,0.9,350.923,4240.0,40065303376.0,0.349
1610,2014/12/13,0.0,-0.042,-0.211,48.737,0.811,349.34,4216.0,40078763510.0,0.349
1611,2014/12/14,0.0,-0.004,-0.244,48.292,0.801,348.405,4181.0,40092223644.0,0.349
1612,2014/12/15,0.0,0.014,-0.185,44.893,0.617,347.566,4161.0,40105683778.0,0.35
1613,2014/12/16,-0.001,0.065,-0.147,49.814,0.537,341.34,4142.0,40119143912.0,0.352
1614,2014/12/17,-0.003,0.124,-0.124,39.955,0.499,331.159,4131.0,40117713657.0,0.354
1615,2014/12/18,-0.003,0.102,-0.119,39.832,0.438,319.909,4124.0,40110586237.0,0.356
1616,2014/12/19,-0.002,0.105,-0.186,50.559,-0.009,314.249,4099.0,40082507603.0,0.358
1617,2014/12/20,0.0,0.078,-0.123,42.516,-0.334,318.581,4067.0,40054428969.0,0.36
1618,2014/12/21,0.001,0.001,-0.125,43.573,-0.369,322.266,4063.0,40026350335.0,0.36
1619,2014/12/22,0.002,-0.06,-0.66,63.164,-0.846,326.141,4048.0,39998271701.0,0.36
1620,2014/12/23,0.001,-0.042,-0.69,44.869,-0.837,329.723,4049.0,39970193067.0,0.361
1621,2014/12/24,0.001,-0.183,-0.346,49.187,-0.47,330.189,4033.0,39942114433.0,0.361
1622,2014/12/25,-0.001,-0.189,-0.295,44.619,-0.414,324.703,4034.0,39914035799.0,0.348
1623,2014/12/26,-0.001,0.074,-0.22,50.849,-0.405,322.776,4012.0,39885957165.0,0.35
1624,2014/12/27,-0.001,0.089,-0.178,44.327,-0.301,320.252,3983.0,39857878531.0,0.351
1625,2014/12/28,0.0,-0.052,-0.162,51.644,-0.288,317.822,3959.0,39829799897.0,0.351
1626,2014/12/29,-0.001,0.011,0.284,45.386,-0.377,315.681,3940.0,39801721263.0,0.351
1627,2014/12/30,-0.001,-0.019,0.354,47.387,-0.337,313.486,3942.0,39783058004.0,0.351
1628,2014/12/31,0.0,0.009,-0.01,42.061,-0.356,312.814,3939.0,39794422161.0,0.351
1629,2015/01/01,0.0,-0.04,0.012,49.621,-0.284,314.045,3908.0,39805981357.0,0.35
1630,2015/01/02,0.0,-0.22,-0.034,47.307,-0.253,314.502,3885.0,39827097515.0,0.349
1631,2015/01/03,-0.001,-0.16,-0.15,42.273,-0.328,309.182,3867.0,39848213673.0,0.349
1632,2015/01/04,-0.004,0.214,-0.12,40.043,-0.283,290.998,3862.0,39869329832.0,0.351
1633,2015/01/05,-0.004,0.06,-0.03,32.57,0.254,278.243,3848.0,39890445990.0,0.351
1634,2015/01/06,-0.003,-0.032,-0.071,41.196,0.283,274.548,3845.0,39911562148.0,0.351
1635,2015/01/07,0.001,0.065,-0.144,37.064,-0.154,280.97,3849.0,39932678306.0,0.351
1636,2015/01/08,0.002,0.246,-0.277,52.352,-0.266,285.514,3851.0,39953794464.0,0.352
1637,2015/01/09,0.001,0.147,-0.276,40.979,-0.309,285.607,3844.0,39974910622.0,0.354
1638,2015/01/10,-0.001,0.123,-0.242,48.29,-0.391,282.627,3816.0,39996026781.0,0.355
1639,2015/01/11,-0.001,-0.156,-0.246,48.211,-0.367,277.275,3812.0,40017142939.0,0.355
1640,2015/01/12,-0.001,0.509,-0.24,36.992,-0.27,272.268,3791.0,40055459931.0,0.361
1641,2015/01/13,-0.004,0.162,-0.161,33.611,-0.232,254.923,3798.0,40187599658.0,0.363
1642,2015/01/14,-0.008,0.054,-0.065,26.504,-0.209,223.441,3812.0,40319739384.0,0.364
1643,2015/01/15,-0.006,0.014,-0.005,33.577,-0.282,208.734,3824.0,40451879110.0,0.365
1644,2015/01/16,-0.003,-0.014,0.042,29.665,-0.234,207.453,3825.0,40598909225.0,0.367
1645,2015/01/17,0.0,-0.028,0.067,32.383,-0.174,205.21,3795.0,40749375583.0,0.368
1646,2015/01/18,0.0,0.013,0.045,37.342,-0.201,205.125,3765.0,40899841941.0,0.368
1647,2015/01/19,0.0,-0.523,0.046,32.242,-0.194,207.989,3730.0,41050308300.0,0.368
1648,2015/01/20,0.001,-0.001,-0.043,34.802,-0.204,210.25,3715.0,41200774658.0,0.37
1649,2015/01/21,0.001,-0.06,0.373,53.098,0.308,212.836,3703.0,41351241016.0,0.37
1650,2015/01/22,0.002,-0.059,0.448,41.201,0.444,222.808,3690.0,41501707374.0,0.371
1651,2015/01/23,0.002,0.021,0.421,47.059,0.463,228.086,3664.0,41652173733.0,0.373
1652,2015/01/24,0.002,-0.02,0.397,53.869,0.465,233.875,3658.0,41802640091.0,0.373
1653,2015/01/25,0.002,0.062,0.407,53.532,0.452,241.596,3637.0,41953106449.0,0.374
1654,2015/01/26,0.005,0.105,0.153,64.698,0.199,263.022,3677.0,42103572808.0,0.375
1655,2015/01/27,0.002,-0.11,0.202,65.48,0.159,265.815,3662.0,42220228844.0,0.375
1656,2015/01/28,0.0,-0.077,-0.267,63.69,0.106,260.362,3641.0,42280735597.0,0.375
1657,2015/01/29,-0.005,-0.098,-0.368,47.47,0.08,244.003,3614.0,42331826975.0,0.375
1658,2015/01/30,-0.003,-0.115,-0.323,39.843,0.098,235.833,3590.0,42352890937.0,0.375
1659,2015/01/31,-0.002,-0.064,-0.347,56.858,0.05,230.178,3556.0,42373954900.0,0.375
1660,2015/02/01,-0.001,-0.135,-0.416,40.769,-0.009,223.956,3524.0,42395018862.0,0.374
1661,2015/02/02,-0.001,-0.189,-0.181,52.529,-0.028,224.21,3503.0,42416082825.0,0.374
1662,2015/02/03,0.001,0.035,-0.224,44.506,-0.022,230.427,3498.0,42437146788.0,0.374
1663,2015/02/04,0.001,0.033,-0.176,52.313,-0.443,229.397,3487.0,42458210750.0,0.373
1664,2015/02/05,0.0,0.006,-0.099,51.416,-0.467,225.799,3481.0,42479274713.0,0.373
1665,2015/02/06,-0.002,-0.06,-0.137,49.364,-0.46,221.669,3457.0,42500338675.0,0.373
1666,2015/02/07,0.0,-0.006,-0.099,44.411,-0.446,223.318,3417.0,42521402638.0,0.371
1667,2015/02/08,0.0,0.066,-0.02,43.564,-0.436,224.394,3380.0,42542466601.0,0.371
1668,2015/02/09,0.0,0.056,-0.042,51.866,-0.223,223.083,3347.0,42603065247.0,0.371
1669,2015/02/10,-0.001,-0.013,-0.045,38.892,-0.269,220.22,3312.0,42730213945.0,0.371
1670,2015/02/11,0.0,0.048,-0.033,48.583,-0.209,219.842,3284.0,42840161809.0,0.37
1671,2015/02/12,0.0,0.117,-0.066,37.389,-0.166,219.56,3252.0,42856286939.0,0.371
1672,2015/02/13,0.001,0.211,-0.036,55.124,-0.173,225.722,3228.0,42872412070.0,0.373
1673,2015/02/14,0.003,0.079,0.023,54.541,-0.076,236.865,3196.0,42888537200.0,0.374
1674,2015/02/15,0.003,0.039,0.03,54.048,0.01,245.785,3173.0,42904662330.0,0.373
1675,2015/02/16,0.0,0.022,0.053,49.316,0.012,241.704,3139.0,42920787460.0,0.374
1676,2015/02/17,-0.001,0.03,0.062,47.322,0.017,239.238,3110.0,42936912590.0,0.375
1677,2015/02/18,-0.001,-0.006,0.074,55.958,0.04,238.423,3085.0,42953037721.0,0.374
1678,2015/02/19,0.0,-0.094,0.084,47.538,0.017,238.544,3056.0,42969162851.0,0.373
1679,2015/02/20,0.0,-0.094,-0.005,48.419,-0.042,240.694,3031.0,42985287981.0,0.374
1680,2015/02/21,0.0,-0.011,-0.053,52.405,-0.03,242.693,3002.0,43001413111.0,0.375
1681,2015/02/22,0.0,-0.067,-0.084,53.553,-0.054,242.471,2964.0,43018030286.0,0.374
1682,2015/02/23,-0.001,0.017,-0.061,41.242,-0.008,239.146,2940.0,43108454094.0,0.375
1683,2015/02/24,-0.001,0.018,-0.084,41.824,-0.022,237.94,2912.0,43198877903.0,0.376
1684,2015/02/25,0.0,0.025,-0.077,54.92,-0.003,237.212,2888.0,43289301712.0,0.376
1685,2015/02/26,0.0,0.048,-0.075,43.932,0.009,236.667,2882.0,43413535842.0,0.377
1686,2015/02/27,0.001,-0.004,0.01,50.91,0.005,243.333,2899.0,43593919256.0,0.378
1687,2015/02/28,0.002,0.015,0.004,50.159,-0.049,249.133,2873.0,43774302670.0,0.379
1688,2015/03/01,0.002,0.071,-0.004,47.565,-0.087,251.7,2890.0,43954686084.0,0.378
1689,2015/03/02,0.001,-0.019,0.045,66.227,-0.017,257.188,2932.0,44135069498.0,0.379
1690,2015/03/03,0.002,-0.05,0.023,57.97,-0.06,267.091,2927.0,44315452912.0,0.378
1691,2015/03/04,0.003,0.032,0.119,49.334,0.042,275.003,2918.0,44495836326.0,0.378
1692,2015/03/05,0.001,0.075,0.022,58.058,-0.053,274.12,2920.0,44676219740.0,0.379
1693,2015/03/06,0.0,0.074,0.071,57.928,0.081,273.078,2908.0,44856603155.0,0.381
1694,2015/03/07,-0.001,-0.007,-0.051,54.708,-0.047,272.673,2918.0,45036986569.0,0.381
1695,2015/03/08,0.0,-0.06,-0.662,59.899,-0.666,274.182,3010.0,45222292747.0,0.381
1696,2015/03/09,0.001,0.047,-0.786,52.579,-0.741,278.27,3011.0,45427448782.0,0.381
1697,2015/03/10,0.002,0.008,-0.777,67.431,-0.754,286.773,3013.0,45632604818.0,0.382
1698,2015/03/11,0.002,-0.017,-0.856,50.035,-0.737,291.922,3003.0,45798226169.0,0.383
1699,2015/03/12,0.001,-0.023,-0.834,50.475,-0.812,294.11,3008.0,45897297468.0,0.384
1700,2015/03/13,0.0,-0.077,-0.89,60.437,-0.819,292.599,3005.0,45996368768.0,0.385
1701,2015/03/14,-0.001,0.004,-0.764,45.514,-0.815,287.736,2995.0,46095440067.0,0.385
1702,2015/03/15,-0.001,-0.004,-0.141,54.287,-0.804,284.905,2971.0,46194511367.0,0.385
1703,2015/03/16,0.0,-0.001,-0.063,51.704,-0.849,287.268,2962.0,46293582667.0,0.385
1704,2015/03/17,0.001,0.036,-0.03,46.571,-0.807,288.668,2947.0,46392653966.0,0.384
1705,2015/03/18,-0.001,-0.002,-0.093,56.05,-0.948,281.553,2972.0,46491725266.0,0.384
1706,2015/03/19,-0.003,0.053,-0.018,38.834,-0.852,267.905,2966.0,46590796566.0,0.385
1707,2015/03/20,-0.003,0.097,0.012,44.469,-0.878,261.669,2946.0,46689867865.0,0.386
1708,2015/03/21,-0.001,-0.026,-0.014,50.681,-0.777,259.444,2920.0,46788939165.0,0.386
1709,2015/03/22,0.0,0.035,-0.009,50.218,-0.151,260.807,2887.0,46887677129.0,0.386
1710,2015/03/23,0.001,0.049,0.042,45.596,-0.021,264.1,2874.0,46963081585.0,0.387
1711,2015/03/24,0.0,-0.123,-0.032,50.05,-0.062,260.797,2869.0,47037993996.0,0.388
1712,2015/03/25,-0.002,-0.007,0.021,38.984,-0.072,252.268,2865.0,47039099774.0,0.389
1713,2015/03/26,-0.002,-0.088,0.033,40.638,0.015,248.738,2855.0,47040205552.0,0.388
1714,2015/03/27,-0.001,-0.145,0.054,47.051,0.066,247.465,2847.0,47041311329.0,0.387
1715,2015/03/28,0.001,-0.011,0.079,40.489,0.065,249.595,2824.0,47042417107.0,0.387
1716,2015/03/29,0.0,-0.036,0.114,46.551,0.105,247.554,2796.0,47043522884.0,0.387
1717,2015/03/30,0.0,-0.049,-0.03,44.219,0.012,246.153,2778.0,47044628662.0,0.388
1718,2015/03/31,-0.001,0.117,0.045,45.543,0.013,245.213,2756.0,47045734440.0,0.389
1719,2015/04/01,0.0,0.12,-0.014,37.212,0.006,244.195,2744.0,47046840217.0,0.393
1720,2015/04/02,0.0,-0.014,-0.043,61.205,-0.01,246.047,2722.0,47047945995.0,0.394
1721,2015/04/03,0.001,0.082,-0.101,44.135,-0.047,250.053,2702.0,47049051772.0,0.395
1722,2015/04/04,0.001,0.019,-0.093,51.335,-0.014,252.239,2670.0,47050157550.0,0.394
1723,2015/04/05,0.001,0.067,-0.134,46.624,-0.02,253.992,2638.0,47126859600.0,0.393
1724,2015/04/06,0.0,0.075,-0.052,39.058,-0.082,255.95,2619.0,47218926745.0,0.395
1725,2015/04/07,0.0,-0.022,-0.021,52.889,0.024,254.92,2601.0,47306071127.0,0.396
1726,2015/04/08,-0.001,0.007,0.074,43.201,0.06,251.531,2589.0,47373365651.0,0.397
1727,2015/04/09,-0.001,0.188,0.04,42.241,-0.003,246.795,2573.0,47440660176.0,0.398
1728,2015/04/10,-0.002,0.319,0.065,53.254,-0.037,241.545,2563.0,47507954700.0,0.402
1729,2015/04/11,-0.001,0.114,0.06,41.343,-0.033,237.837,2539.0,47575249225.0,0.403
1730,2015/04/12,-0.001,0.039,0.075,39.255,-0.059,236.273,2511.0,47642543750.0,0.398
1731,2015/04/13,-0.001,-0.067,0.098,56.35,0.046,234.112,2497.0,47709838274.0,0.397
1732,2015/04/14,-0.002,0.017,0.101,40.709,0.08,226.766,2485.0,47777132799.0,0.397
1733,2015/04/15,-0.002,-0.009,0.111,40.587,0.186,222.454,2467.0,47844427323.0,0.398
1734,2015/04/16,-0.001,-0.16,0.168,47.542,0.208,223.54,2472.0,47911721848.0,0.398
1735,2015/04/17,0.0,-0.263,0.152,44.505,0.217,224.414,2473.0,47979016373.0,0.399
1736,2015/04/18,0.0,-0.109,0.166,51.386,0.225,223.723,2458.0,48046310897.0,0.399
1737,2015/04/19,0.0,-0.082,0.145,47.26,0.22,223.544,2459.0,48094614116.0,0.398
1738,2015/04/20,0.0,-0.001,0.126,52.705,0.224,223.663,2460.0,48100714435.0,0.398
1739,2015/04/21,0.0,-0.027,0.094,45.19,0.195,224.934,2462.0,48107148090.0,0.398
1740,2015/04/22,0.001,-0.089,0.05,55.973,0.162,230.276,2468.0,48136915252.0,0.398
1741,2015/04/23,0.001,0.08,0.057,46.065,0.225,233.273,2467.0,48166682414.0,0.399
1742,2015/04/24,0.001,0.037,0.078,51.207,0.23,233.136,2474.0,48196449577.0,0.401
1743,2015/04/25,-0.001,2.02,0.082,59.572,0.248,230.47,2467.0,48226216739.0,0.422
1744,2015/04/26,-0.002,0.015,0.083,43.643,0.228,224.14,2470.0,48255983901.0,0.421
1745,2015/04/27,-0.001,0.017,0.111,47.909,0.237,221.512,2473.0,48285751064.0,0.422
1746,2015/04/28,0.0,0.019,0.15,51.717,0.244,222.928,2477.0,48315518226.0,0.423
1747,2015/04/29,0.001,0.113,0.084,44.645,0.134,224.581,2477.0,48345285388.0,0.426
1748,2015/04/30,0.001,0.012,0.09,53.686,0.147,228.412,2478.0,48375052550.0,0.428
1749,2015/05/01,0.001,-0.131,0.076,55.79,0.153,232.242,2487.0,48404819713.0,0.429
1750,2015/05/02,0.001,-2.004,0.062,51.914,0.144,234.144,2478.0,48434586875.0,0.43
1751,2015/05/03,0.001,-0.023,0.097,52.597,0.179,237.058,2475.0,48464633471.0,0.43
1752,2015/05/04,0.001,0.013,0.074,47.423,0.186,238.95,2484.0,48495495084.0,0.431
1753,2015/05/05,0.0,0.002,0.015,59.865,0.165,237.733,2484.0,48450760424.0,0.432
1754,2015/05/06,0.0,-0.138,0.038,57.542,0.122,235.848,2485.0,48390660668.0,0.433
1755,2015/05/07,-0.001,-0.045,0.007,40.984,0.097,233.566,2491.0,48330560913.0,0.435
1756,2015/05/08,0.0,0.07,0.035,54.442,0.111,236.522,2490.0,48270461157.0,0.436
1757,2015/05/09,0.001,0.033,0.088,49.919,0.15,240.033,2485.0,48210361401.0,0.437
